"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-09,"03:51:44",NA,NA,NA,NA,"05090882.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-02,"21:26:00",NA,NA,NA,NA,"06020452.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"15:11:19",NA,NA,NA,NA,"05110477.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K04",NA,9.18999,-83.06283,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-06-08,"04:11:54",NA,NA,NA,NA,"06080469.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:39",NA,NA,NA,NA,"05210530.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:40",NA,NA,NA,NA,"05210531.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:40",NA,NA,NA,NA,"05210532.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:41",NA,NA,NA,NA,"05210533.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:41",NA,NA,NA,NA,"05210534.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:42",NA,NA,NA,NA,"05210535.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:43",NA,NA,NA,NA,"05210536.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:43",NA,NA,NA,NA,"05210537.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:44",NA,NA,NA,NA,"05210538.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:45",NA,NA,NA,NA,"05210539.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:28:45",NA,NA,NA,NA,"05210540.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K02a",NA,9.15883,-83.06502,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-17",2021-05-30,"23:28:59",NA,NA,NA,NA,"05300176.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:15:49",NA,NA,NA,NA,"04160202.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:35:44",NA,NA,NA,NA,"05210547.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-21,"08:35:45",NA,NA,NA,NA,"05210548.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:39",NA,NA,NA,NA,"05110267.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:40",NA,NA,NA,NA,"05110268.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:41",NA,NA,NA,NA,"05110269.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:41",NA,NA,NA,NA,"05110270.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:42",NA,NA,NA,NA,"05110271.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-09","2021-07-21",2021-07-10,"10:01:50",NA,NA,NA,NA,"07100145.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-09","2021-07-21",2021-07-10,"10:01:51",NA,NA,NA,NA,"07100146.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:15:56",NA,NA,NA,NA,"04160212.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:15:56",NA,NA,NA,NA,"04160213.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:45",NA,NA,NA,NA,"05110276.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:45",NA,NA,NA,NA,"05110277.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:15:58",NA,NA,NA,NA,"04160216.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:15:59",NA,NA,NA,NA,"04160217.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:00",NA,NA,NA,NA,"04160218.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:00",NA,NA,NA,NA,"04160219.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:48",NA,NA,NA,NA,"05110282.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:02",NA,NA,NA,NA,"04160221.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:02",NA,NA,NA,NA,"04160222.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:03",NA,NA,NA,NA,"04160223.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:04",NA,NA,NA,NA,"04160224.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K10",NA,9.26398,-83.04045,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-05-18",2021-04-16,"07:16:04",NA,NA,NA,NA,"04160225.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:02:53",NA,NA,NA,NA,"05110289.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:27",NA,NA,NA,NA,"05110344.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:28",NA,NA,NA,NA,"05110345.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:28",NA,NA,NA,NA,"05110346.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:29",NA,NA,NA,NA,"05110347.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:30",NA,NA,NA,NA,"05110348.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:30",NA,NA,NA,NA,"05110349.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:31",NA,NA,NA,NA,"05110350.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:46",NA,NA,NA,NA,"05110372.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:47",NA,NA,NA,NA,"05110373.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:47",NA,NA,NA,NA,"05110374.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:48",NA,NA,NA,NA,"05110375.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K03",NA,9.17116,-83.05924,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-19",2021-03-19,"02:39:58",NA,NA,NA,NA,"03190078.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:49",NA,NA,NA,NA,"05110377.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:50",NA,NA,NA,NA,"05110378.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:03:50",NA,NA,NA,NA,"05110379.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:06",NA,NA,NA,NA,"05200962.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:07",NA,NA,NA,NA,"05200963.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:08",NA,NA,NA,NA,"05200964.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:09",NA,NA,NA,NA,"05200965.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:09",NA,NA,NA,NA,"05200966.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:10",NA,NA,NA,NA,"05200967.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:10",NA,NA,NA,NA,"05200968.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:11",NA,NA,NA,NA,"05200969.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:12",NA,NA,NA,NA,"05200970.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:12",NA,NA,NA,NA,"05200971.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",2,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:13",NA,NA,NA,NA,"05200972.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:14",NA,NA,NA,NA,"05200973.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:14",NA,NA,NA,NA,"05200974.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-20,"07:34:15",NA,NA,NA,NA,"05200975.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:00",NA,NA,NA,NA,"05110394.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:00",NA,NA,NA,NA,"05110395.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:01",NA,NA,NA,NA,"05110396.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:02",NA,NA,NA,NA,"05110397.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:06",NA,NA,NA,NA,"05110398.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:07",NA,NA,NA,NA,"05110399.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:08",NA,NA,NA,NA,"05110400.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:04:09",NA,NA,NA,NA,"05110401.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K03",NA,9.17116,-83.05924,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-19",2021-07-17,"01:56:33",NA,NA,NA,NA,"07170614.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K03",NA,9.17116,-83.05924,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-03-08","2021-07-19",2021-07-17,"01:56:34",NA,NA,NA,NA,"07170615.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:15",NA,NA,NA,NA,"05110410.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:16",NA,NA,NA,NA,"05110411.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:17",NA,NA,NA,NA,"05110412.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:17",NA,NA,NA,NA,"05110413.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-28,"19:26:13",NA,NA,NA,NA,"05280010.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K07",NA,9.24641,-83.07299,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-09","2021-07-21",2021-05-28,"19:26:13",NA,NA,NA,NA,"05280011.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:19",NA,NA,NA,NA,"05110416.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:20",NA,NA,NA,NA,"05110417.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:23",NA,NA,NA,NA,"05110422.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:23",NA,NA,NA,NA,"05110423.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (March-July)",1,NA,"Kamuk","Kamuk","K06",NA,9.22988,-83.07601,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-03-08","2021-07-20",2021-05-11,"14:27:24",NA,NA,NA,NA,"05110424.JPG","Baird's Tapir"
