Srvy_Nm,Species,Common,Site,Trail,Camr_Nm,Paired,Latitud,Longitd,X,Y,UTM zone,Cmr_S_D,Cmr_E_D,Date,Time
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035B,No,5.80801089,101.5979368,787708,642642,,10/3/2010,12/30/2010,10/13/2010,20:22
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035B,No,5.80801089,101.5979368,787708,642642,,10/3/2010,12/30/2010,10/13/2010,6:47
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035B,No,5.80801089,101.5979368,787708,642642,,10/3/2010,12/30/2010,10/10/2010,1:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035C,No,5.7988177,101.5943387,787314,641623,,12/29/2010,3/28/2011,3/15/2011,20:12
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035C,No,5.7988177,101.5943387,787314,641623,,12/29/2010,3/28/2011,3/16/2011,23:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035C,No,5.7988177,101.5943387,787314,641623,,12/29/2010,3/28/2011,2/24/2011,4:47
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035C,No,5.7988177,101.5943387,787314,641623,,12/29/2010,3/28/2011,2/22/2011,18:47
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035C,No,5.7988177,101.5943387,787314,641623,,12/29/2010,3/28/2011,2/15/2011,22:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB035C,No,5.7988177,101.5943387,787314,641623,,12/29/2010,3/28/2011,1/10/2011,6:43
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB041A,No,5.79247897,101.4876399,775493,640869,,1/2/2011,3/29/2011,2/15/2011,8:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,1/21/2011,22:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/27/2011,23:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/27/2011,5:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/27/2011,2:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/25/2011,21:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/22/2011,3:12
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/22/2011,1:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/15/2011,0:53
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/13/2011,6:36
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/9/2011,21:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/9/2011,6:47
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/2/2011,23:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,1/20/2011,21:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,1/12/2011,4:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Stream bed,PB043B,No,5.79105178,101.5298007,780166,640731,,12/25/2010,3/21/2011,2/6/2011,21:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB047A,No,5.79327701,101.5928502,787152,641009,,10/3/2010,10/27/2010,10/12/2010,21:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB052A,No,5.76729915,101.4656411,773068,638072,,1/2/2011,3/27/2011,1/20/2011,21:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB052D,No,5.75864198,101.4760143,774221,637119,,10/5/2010,12/31/2010,10/20/2010,7:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB053D,No,5.76072958,101.4918439,775975,637358,,10/4/2010,12/31/2010,11/19/2010,1:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054A,No,5.77178145,101.5019622,777091,638586,,9/30/2010,12/30/2010,11/5/2010,19:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054A,No,5.77178145,101.5019622,777091,638586,,9/30/2010,12/30/2010,11/13/2010,22:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054C,No,5.76675667,101.497394,776587,638027,,12/30/2010,3/26/2011,1/9/2011,3:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054C,No,5.76675667,101.497394,776587,638027,,12/30/2010,3/26/2011,1/12/2011,3:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054C,No,5.76675667,101.497394,776587,638027,,12/30/2010,3/26/2011,2/6/2011,20:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054C,No,5.76675667,101.497394,776587,638027,,12/30/2010,3/26/2011,2/26/2011,2:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054C,No,5.76675667,101.497394,776587,638027,,12/30/2010,3/26/2011,3/8/2011,19:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB054C,No,5.76675667,101.497394,776587,638027,,12/30/2010,3/26/2011,3/16/2011,23:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB055A,No,5.76831696,101.5192497,779008,638211,,12/30/2010,3/25/2011,3/13/2011,1:00
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB055A,No,5.76831696,101.5192497,779008,638211,,12/30/2010,3/25/2011,1/12/2011,19:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB055C,No,5.75984923,101.5169345,778756,637273,,10/3/2010,12/30/2010,10/8/2010,5:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB056B,No,5.76851653,101.5437676,781725,638245,,9/27/2010,12/25/2010,10/15/2010,21:19
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB056D,No,5.7599618,101.5487622,782283,637301,,12/25/2010,3/23/2011,2/15/2011,7:12
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB057A,No,5.76835325,101.5574178,783238,638234,,9/28/2010,12/24/2010,10/4/2010,21:51
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB057D,No,5.76372326,101.5635304,783918,637724,,12/25/2010,3/22/2011,2/10/2011,2:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB057D,No,5.76372326,101.5635304,783918,637724,,12/25/2010,3/22/2011,2/21/2011,20:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB058C,No,5.76559502,101.573272,784996,637936,,10/1/2010,12/27/2010,10/14/2010,19:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB059B,No,5.76849357,101.5983534,787775,638270,,9/30/2010,12/27/2010,10/15/2010,7:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB059B,No,5.76849357,101.5983534,787775,638270,,9/30/2010,12/27/2010,11/21/2010,5:06
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB059C,No,5.75825088,101.5906515,786926,637132,,12/27/2010,3/25/2011,2/19/2011,1:17
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB059C,No,5.75825088,101.5906515,786926,637132,,12/27/2010,3/25/2011,1/13/2011,22:43
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB064C,No,5.74718962,101.4679643,773335,635848,,1/2/2011,3/27/2011,2/8/2011,8:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB065B,No,5.74929616,101.4927325,776079,636093,,10/5/2010,10/27/2010,10/21/2010,3:37
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB065D,No,5.74591406,101.4914195,775935,635718,,1/2/2011,3/27/2011,3/4/2011,21:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB066A,No,5.75279468,101.5049839,777435,636486,,10/4/2010,12/28/2010,12/28/2010,2:11
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB066A,No,5.75279468,101.5049839,777435,636486,,10/4/2010,12/28/2010,12/7/2010,0:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB066A,No,5.75279468,101.5049839,777435,636486,,10/4/2010,12/28/2010,11/6/2010,22:42
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB066A,No,5.75279468,101.5049839,777435,636486,,10/4/2010,12/28/2010,11/3/2010,1:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB066A,No,5.75279468,101.5049839,777435,636486,,10/4/2010,12/28/2010,10/13/2010,22:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB066B,No,5.75190612,101.5089666,777876,636390,,12/28/2010,2/7/2011,1/21/2011,1:49
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB067A,No,5.75642388,101.515547,778604,636893,,12/28/2010,3/24/2011,1/18/2011,22:48
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB067D,No,5.74402294,101.5271506,779896,635527,,10/2/2010,12/28/2010,11/19/2010,23:03
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB067D,No,5.74402294,101.5271506,779896,635527,,10/2/2010,12/28/2010,11/7/2010,1:26
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB067D,No,5.74402294,101.5271506,779896,635527,,10/2/2010,12/28/2010,12/3/2010,0:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB068A,No,5.75510323,101.536483,780924,636757,,9/27/2010,12/25/2010,10/27/2010,18:12
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB068A,No,5.75510323,101.536483,780924,636757,,9/27/2010,12/25/2010,11/25/2010,22:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB070B,No,5.75334428,101.5849648,786298,636587,,10/1/2010,12/27/2010,12/16/2010,19:51
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB071A,No,5.75482302,101.5929743,787185,636754,,12/27/2010,3/25/2011,12/27/2010,23:38
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB071A,No,5.75482302,101.5929743,787185,636754,,12/27/2010,3/25/2011,1/16/2011,6:25
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB071A,No,5.75482302,101.5929743,787185,636754,,12/27/2010,3/25/2011,2/18/2011,23:57
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB071C,No,5.74872217,101.5948421,787395,636080,,10/1/2010,12/26/2010,12/22/2010,20:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB071C,No,5.74872217,101.5948421,787395,636080,,10/1/2010,12/26/2010,11/7/2010,3:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB071C,No,5.74872217,101.5948421,787395,636080,,10/1/2010,12/26/2010,12/12/2010,23:09
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB071C,No,5.74872217,101.5948421,787395,636080,,10/1/2010,12/26/2010,12/12/2010,23:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/26/2010,2:34
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/26/2010,20:47
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/27/2010,2:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/28/2010,2:25
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/30/2010,20:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/1/2010,3:01
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/2/2010,20:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/15/2010,0:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/15/2010,6:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/17/2010,21:58
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/20/2010,20:02
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/18/2010,23:58
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/21/2010,20:15
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/21/2010,23:51
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/22/2010,3:05
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/22/2010,19:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/22/2010,21:46
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/10/2010,4:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/17/2010,3:41
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,10/20/2010,23:19
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/23/2010,22:35
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/3/2010,22:44
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/4/2010,3:18
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/4/2010,21:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/11/2010,22:16
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/5/2010,3:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/10/2010,0:08
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/23/2010,2:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,10/18/2010,22:12
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/23/2010,22:14
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,10/25/2010,20:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,10/27/2010,21:04
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/7/2010,0:29
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/10/2010,2:58
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/10/2010,5:30
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/20/2010,3:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/23/2010,6:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,11/21/2010,21:51
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,10/18/2010,4:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/26/2010,0:24
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,1/9/2011,23:50
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,1/2/2011,2:54
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/24/2010,20:28
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/26/2010,2:10
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/25/2010,22:21
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/25/2010,21:07
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/25/2010,3:59
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/25/2010,1:23
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/24/2010,22:56
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/23/2010,0:47
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Forest trail,PB075B,No,5.73074868,101.4562666,772046,634024,,10/15/2010,1/12/2011,12/26/2010,6:33
Belum-Temengor Tiger Monitoring Survey 2009-2011,Tapirus indicus,Malayan tapir,Royal Belum State Park,Ridge,PB077C,No,5.72605993,101.4796272,774637,633516,,1/12/2011,4/15/2011,2/8/2011,7:28
